3
1000 1168 1752
3.79811e-05 2.3961e-05 1.40076e-05 
2.9807e-05 3.36773e-05 7.05587e-06 
3.69438e-05 2.52492e-05 1.62285e-05 
8.32766e-06 -4.41997e-05 1.06065e-05 
-3.74914e-05 -2.12916e-05  2e-06 
1.33564e-05 1.35253e-05 3.33454e-05 
-2.36507e-05 1.79308e-05 3.365e-05 
3.50391e-05 -2.63518e-05 2.20859e-05 
2.21136e-05 -1.3669e-05 2.48194e-05 
1.61235e-05 -2.03554e-05 1.51829e-05 
4.38359e-05 9.95902e-06 5.45471e-06 
3.71524e-06 2.19547e-06 5.67665e-05 
-8.261699999999999e-06 1.05835e-05      0 
-2.5042e-05 -3.12327e-05 3.24594e-05 
-4.14817e-05 1.09332e-05 2.55142e-05 
-2.85313e-06 3.31519e-05  2e-06 
2.62372e-06 9.75069e-07 5.68952e-05 
3.40712e-06 -2.16841e-05  2e-06 
1.24311e-05 9.99635e-06 5.40566e-05 
-2.15137e-05 -1.81054e-05  2e-06 
-2.10897e-05 -1.27487e-05 3.62064e-05 
-2.208e-05 -2.17392e-05 3.266e-05 
-3.45503e-05 -2.71048e-05 2.16916e-05 
-2.30577e-05 3.17477e-05  2e-06 
-3.54455e-05 -1.69423e-05 3.38561e-05 
1.99328e-05 4.58941e-07 5.23202e-05 
1.87223e-05 1.1772e-05 4.34141e-05 
-8.83995e-06 -3.60599e-05 3.74038e-05 
1.62927e-05 3.28736e-05 3.80141e-05 
4.84809e-06 1.61057e-05  2e-06 
2.57017e-06 3.57245e-05 3.91891e-05 
2.90219e-05 -3.42969e-05 1.3491e-05 
1.7049e-05 -1.17146e-05 5.02441e-05 
-1.6873e-05 -1.35963e-05 1.8e-05 
-6.12612e-06 -1.9312e-05 5.21545e-05 
-4.73226e-07 -4.24011e-05 2.6926e-05 
-2.11556e-05 3.66502e-05 2.71663e-05 
2.72297e-05 2.73711e-05 3.50463e-05 
4.37603e-05 5.78905e-06 2.04712e-05 
-2.44197e-05 -3.11067e-05  2e-06 
2.38354e-06 -2.71368e-06      0 
2.7359e-05 2.01518e-05  2e-06 
-2.47273e-05 -3.05835e-05  2e-06 
-2.40872e-05 1.84235e-05  2e-06 
2.30263e-05 -2.43869e-05 4.19531e-05 
-4.09064e-05 -1.39073e-05 2.44166e-05 
2.73539e-05 3.57283e-05 5.53399e-06 
-3.20593e-06 -4.48499e-05 6.33027e-06 
1.43135e-05 -2.06782e-05  2e-06 
1.10409e-05 4.06943e-05 2.75633e-05 
-1.19171e-05 -1.9284e-05 3.79159e-05 
-4.27999e-05 1.37499e-05 4.76423e-06 
3.41154e-05 -5.55673e-06 4.07464e-05 
2.14915e-05 3.94652e-05 2.64583e-06 
-3.95052e-06 -4.48211e-05 9.93559e-06 
-8.60148e-07 -8.2598e-06 5.61941e-05 
-2.57284e-05 4.58288e-06 4.85931e-05 
